,shotgun,no_huddle,ydstogo,yardline_100,half_seconds_remaining,pass_length,score_differential,fg_prob,td_prob,ep,third_down_converted
9743,1,0,27,73.0,679.0,2,3.0,0.17421396996920366,0.1928847117234393,-0.9089788484663116,0.0
9744,1,0,3,65.0,523.0,2,-3.0,0.18764818400665426,0.3094328560021502,0.9663722530089892,1.0
9746,1,0,7,88.0,231.0,2,-3.0,0.0617279991483744,0.11995170529237036,-0.7779753514575204,1.0
9747,1,0,14,55.0,116.0,2,-3.0,0.2224778141225585,0.1285557439391144,1.090250902320642,0.0
9748,1,0,20,86.0,1730.0,2,0.0,0.11732552621491693,0.1654837921163302,-2.294596173289852,0.0
9749,1,0,7,16.0,1431.0,2,0.0,0.5516077819373479,0.3404596065039127,3.480766539318018,1.0
9750,1,0,5,13.0,1031.0,2,-3.0,0.5508634791199248,0.35534600125953403,3.6854512023223753,0.0
9751,1,0,9,78.0,906.0,2,3.0,0.15282813910608187,0.2353005243960351,-0.8680320672524515,0.0
9754,1,0,5,83.0,381.0,2,-4.0,0.09337221955305447,0.1810359359571156,-0.5807544003251692,1.0
9755,1,0,9,42.0,264.0,2,-4.0,0.294934889910056,0.2650197156610368,1.7885676546119835,1.0
9756,1,0,7,11.0,154.0,2,-4.0,0.4804361402969488,0.28451445872094955,3.094864706927344,0.0
9757,1,0,8,84.0,112.0,2,1.0,0.07649320152623064,0.07896743436519876,0.12821467160144925,0.0
9758,1,0,10,35.0,13.0,2,-1.0,0.31357270251264074,0.14439226014074086,1.7036683989114032,0.0
9759,1,0,20,84.0,1680.0,1,2.0,0.12669354691175486,0.17350019117958448,-2.1179365815808002,0.0
9762,1,0,6,54.0,1238.0,2,-2.0,0.29884089077198045,0.34605657380225513,1.4800753201633654,0.0
9763,1,0,5,70.0,900.0,2,-15.0,0.191747312483378,0.29967409841300024,0.2256963462335959,1.0
9766,1,0,3,68.0,1729.0,2,0.0,0.2016417472920077,0.33667291000831523,0.5123988157795685,1.0
9768,1,0,4,63.0,1570.0,1,0.0,0.2347884480997243,0.3405973282454875,0.8429648407246564,0.0
9771,0,0,2,42.0,1125.0,2,0.0,0.3466619524038104,0.4333418652216924,2.9644108076793483,1.0
9772,1,0,9,74.0,973.0,2,-10.0,0.17548040426180442,0.2534968172129588,-0.5311603395138249,1.0
9776,1,0,4,18.0,1531.0,2,10.0,0.5172231902490702,0.37460905716284,3.6117269206979663,1.0
9777,1,0,10,61.0,1208.0,2,-20.0,0.2592852622081774,0.29688257435203963,0.5576934056769214,0.0
9778,0,0,6,80.0,1147.0,2,20.0,0.14459214752795627,0.25091927782019924,-0.9037973773781436,0.0
9779,1,0,4,36.0,900.0,2,-20.0,0.40132750915418464,0.3908104943923499,2.9591562133236633,0.0
9782,1,0,10,54.0,423.0,2,27.0,0.25329360803863155,0.26608718307107976,1.1338007394091059,0.0
9783,1,0,9,55.0,201.0,2,-27.0,0.1907216182517104,0.209897333461413,0.8963531058592197,0.0
9785,1,0,8,36.0,1610.0,2,0.0,0.42988815002989467,0.3485182474221554,2.5599730149581545,0.0
9787,1,0,5,70.0,907.0,2,-10.0,0.1919525253083529,0.2999357361612365,0.2239273047801089,0.0
9788,1,0,23,52.0,854.0,1,10.0,0.32793928765970204,0.2711918664688908,0.968226456926887,0.0
9789,1,0,15,95.0,841.0,2,-10.0,0.08127826307950632,0.1445652361621067,-2.4338325385730317,0.0
9792,1,0,3,24.0,177.0,2,-17.0,0.3681672259908458,0.3252455713271189,2.9180641092009103,1.0
9793,1,0,3,40.0,1626.0,2,10.0,0.3735678567539336,0.4057487028645015,2.7962042509790805,1.0
9795,1,0,11,76.0,1479.0,2,-16.0,0.16739472761857752,0.2345302001719436,-1.0126281503933336,1.0
9796,1,0,5,23.0,1256.0,2,-16.0,0.4961428791840388,0.37119931225005975,3.4088458678266234,1.0
9798,1,0,28,87.0,829.0,2,16.0,0.11075991005470742,0.15032899813210948,-2.151814851820614,0.0
9799,1,0,29,47.0,682.0,2,-16.0,0.3588152121857157,0.2613167592748054,1.264273674232899,0.0
9801,1,0,15,61.0,251.0,2,-16.0,0.17449347572683774,0.1865495315424219,0.3803613425948253,1.0
9802,1,0,16,20.0,145.0,1,-14.0,0.434009743359996,0.2431769891700681,2.5093065310489795,0.0
9803,1,0,6,37.0,1640.0,2,0.0,0.4143848461206966,0.3648014147794067,2.6305597116952413,1.0
9804,1,0,14,24.0,1545.0,2,0.0,0.5289269006641566,0.31277392100508417,2.9480968378990986,0.0
9805,1,0,7,60.0,1289.0,2,-4.0,0.26164554885269314,0.3201181711786818,0.8454516095918632,0.0
9806,1,0,6,89.0,1202.0,2,4.0,0.1057015371889452,0.21048768693311595,-1.7232791019470377,1.0
9808,1,0,15,51.0,665.0,1,4.0,0.315688901442732,0.2858070208732512,1.2658096467639286,0.0
9809,1,0,9,49.0,270.0,2,-7.0,0.2483232581817856,0.2485969472924936,1.3617067908326068,0.0
9810,1,0,6,87.0,176.0,2,7.0,0.05731762717139875,0.11390495422179478,-0.6030953306925743,1.0
9813,0,0,3,45.0,1334.0,1,-14.0,0.34183713300530605,0.4044326912770319,2.5366481726186203,1.0
9814,1,0,5,72.0,1137.0,1,-7.0,0.18473677221083606,0.29580510459043796,-0.029870267134582736,0.0
9816,1,0,20,71.0,617.0,2,-7.0,0.17964323619527986,0.2073293773686024,-0.5536246097759534,0.0
9817,1,0,5,69.0,277.0,2,-7.0,0.13238980653954716,0.2073352547121455,0.3291110950835847,0.0
9818,1,0,9,62.0,192.0,2,7.0,0.15041636899174216,0.1845065366613036,0.47794248844785703,1.0
9819,1,0,15,23.0,22.0,2,-7.0,0.4317186479378474,0.15005116693776954,2.1503075275893284,0.0
9820,1,1,6,71.0,1725.0,2,0.0,0.1909113611381252,0.2836154596495545,-0.2333847962998821,0.0
9821,1,0,2,31.0,1486.0,2,-7.0,0.4138146854493296,0.4319787535076791,3.4598357029549365,0.0
9822,1,1,2,67.0,1427.0,2,4.0,0.20322015331211232,0.3707292638787555,0.9721407636802002,1.0
9823,1,0,4,69.0,1221.0,2,-11.0,0.19991323767744332,0.3213336511853891,0.3768868477744385,1.0
9824,1,0,4,29.0,1055.0,2,-11.0,0.4489156436755196,0.390605434376232,3.287197926976993,1.0
9825,1,0,7,18.0,968.0,2,-11.0,0.5355093493255283,0.34537309755500345,3.4535672454771387,0.0
9827,1,0,6,32.0,677.0,2,-8.0,0.42885497663847255,0.3590538228075257,2.9334887166405266,1.0
9828,1,0,14,27.0,525.0,2,-8.0,0.4743379369856787,0.3023636914923498,2.759473981221785,0.0
9829,1,1,13,78.0,421.0,2,5.0,0.12071016088007608,0.17276877620653375,-0.7229263764718894,1.0
9830,1,0,10,28.0,30.0,1,-5.0,0.3839401944926241,0.1585848989744368,2.0455050298870763,1.0
9832,1,0,15,55.0,1495.0,2,-5.0,0.3066928429662839,0.2885570968653662,0.798396422965828,1.0
9833,1,1,11,11.0,1300.0,2,-2.0,0.6200211137948448,0.3326643099669096,3.965338471157552,0.0
9835,1,0,2,58.0,712.0,2,2.0,0.2383202105430695,0.3859756912920633,1.8298808665839696,0.0
9836,1,1,10,20.0,516.0,2,-2.0,0.5099209103007537,0.3158507759746715,3.1549707005187355,0.0
9838,1,1,14,79.0,79.0,2,-2.0,0.08674625663280594,0.07271925333441931,0.17205463935832666,1.0
9841,1,1,7,56.0,1136.0,2,7.0,0.2873685764403944,0.3319318449781884,1.2391208613205695,0.0
9842,1,0,11,55.0,949.0,2,-7.0,0.29814188720587426,0.3064484587320612,1.0972593343360721,1.0
9843,1,0,9,36.0,868.0,2,-7.0,0.4256486344648985,0.3427181364494931,2.5883899810537567,0.0
9844,1,0,7,72.0,715.0,2,4.0,0.17518242250937865,0.2622240612959941,-0.1079754396519439,0.0
9845,1,0,5,62.0,507.0,1,-4.0,0.20825217545674704,0.29080235811749616,0.9185912344080174,0.0
9846,1,1,3,79.0,421.0,2,4.0,0.11060549919775886,0.22711434063755045,-0.10171114582590657,0.0
9847,1,0,24,31.0,148.0,2,-2.0,0.3559787883936837,0.2148725113761964,1.8644006364603256,0.0
9848,1,0,25,35.0,54.0,2,-1.0,0.3543646213887637,0.13134159704702406,1.68658043527989,0.0
9849,1,0,22,29.0,1397.0,2,2.0,0.5092069048762471,0.2936721978389729,2.555350804272852,0.0
9851,0,0,1,10.0,869.0,2,5.0,0.4882186050242202,0.44129862514434987,4.241416414580368,1.0
9852,1,0,1,74.0,818.0,2,-12.0,0.15341083699684369,0.37351569482381897,0.9316607504910408,1.0
9853,1,0,10,80.0,495.0,2,-4.0,0.11972791859968265,0.1876227827161715,-0.8126563863336806,0.0
9854,1,0,1,82.0,758.0,2,-1.0,0.11854777447714256,0.3271849569921953,0.22173015990388129,1.0
9855,1,0,7,87.0,1753.0,1,0.0,0.11243130277676663,0.2061098364754164,-1.8237125616253227,0.0
9856,1,0,9,51.0,1702.0,2,0.0,0.3264454891855588,0.32375673748900025,1.3863470295295928,0.0
9857,1,0,1,61.0,1601.0,2,0.0,0.223721036451798,0.4358192693270537,1.926771432784507,1.0
9858,1,0,8,68.0,1389.0,1,0.0,0.21226081318833911,0.28398547154133635,-0.02243901703932738,0.0
9859,1,0,2,70.0,1055.0,2,-7.0,0.1856995727712453,0.35858281991003343,0.7894804880918991,1.0
9860,1,0,4,50.0,900.0,2,7.0,0.3108393968639939,0.3758397450016839,2.071448524426782,1.0
9861,1,0,7,55.0,535.0,2,-10.0,0.26018787520202946,0.3009723143640458,1.2995376880280798,0.0
9862,1,0,2,29.0,278.0,2,-10.0,0.3509111847864441,0.3674402415024224,3.0708487728384326,1.0
9863,1,0,4,11.0,202.0,2,-10.0,0.4749253968416968,0.3204542913259695,3.3430808505828566,1.0
9864,1,0,10,41.0,29.0,2,3.0,0.2749776882937969,0.13886507890052258,1.5059095450740176,0.0
9865,1,0,5,19.0,1530.0,1,6.0,0.5208202165049529,0.3634821208790179,3.504905176556857,0.0
9866,1,0,3,66.0,728.0,2,2.0,0.20080224582224884,0.33434883172428465,0.9253389494158136,0.0
9867,1,1,20,79.0,589.0,2,-2.0,0.13484809836117914,0.17625882613090546,-1.1646319756739385,0.0
9868,1,0,2,31.0,458.0,2,-2.0,0.37341522878485134,0.4012457554998553,3.2687308648439783,0.0
9869,1,0,10,31.0,256.0,2,1.0,0.3758589834694192,0.277995550644065,2.35666605459543,0.0
9871,1,0,2,49.0,138.0,2,-1.0,0.18782706759175224,0.2689944095233652,1.6783088187875208,0.0
9872,1,0,3,37.0,73.0,2,-1.0,0.3108874550229403,0.19574551907326035,2.0485677721124325,0.0
9873,1,0,21,86.0,25.0,1,-2.0,0.05679864046272237,0.04829586158099016,-0.05303883948080057,0.0
9874,1,1,7,14.0,1587.0,2,0.0,0.563370724809303,0.335656234041844,3.51537417436494,1.0
9875,1,1,2,53.0,1451.0,2,-7.0,0.28276206105864865,0.4151629587710646,2.1695140068033125,1.0
9876,1,0,2,42.0,1329.0,2,-7.0,0.3482522765046404,0.43283821549395857,2.939140155888983,1.0
9877,1,1,16,23.0,1077.0,2,-7.0,0.5375816516530068,0.3073415777688777,2.9906209851329404,0.0
9878,1,1,10,79.0,945.0,2,-11.0,0.14902340378894566,0.2270552124650293,-1.0368634633214255,0.0
9879,1,1,9,53.0,525.0,2,-21.0,0.2761000084080683,0.2919347060974935,1.3204295538768842,1.0
9880,1,1,11,44.0,392.0,1,-21.0,0.3183798450302919,0.2804334353333947,1.7599098925101218,1.0
9881,1,1,11,25.0,311.0,2,-21.0,0.4393288209730447,0.2891300046222652,2.7079920706446945,0.0
9882,1,1,2,17.0,74.0,1,21.0,0.4614618163703134,0.23464625234726144,2.8869475846201498,1.0
9885,1,0,8,52.0,579.0,2,14.0,0.28833261265813576,0.3081699240553037,1.481289190731676,0.0
9887,1,0,11,75.0,349.0,2,14.0,0.1228503443544448,0.17495545699050313,-0.3935959517577365,0.0
9889,1,0,1,77.0,1749.0,2,0.0,0.1466316553701987,0.364289500764075,0.4081331221995024,0.0
9891,1,0,2,2.0,1154.0,2,-7.0,0.3115260768452168,0.6423995191458101,5.229123447798517,0.0
9892,1,0,10,48.0,993.0,2,4.0,0.34740446512788903,0.3273289407359846,1.721231714565798,0.0
9894,1,0,8,84.0,528.0,2,3.0,0.10589117920886906,0.1858810669615769,-1.0213689718205905,0.0
9895,1,0,9,28.0,120.0,2,-4.0,0.34707681682153696,0.25219584512954496,2.244628504830612,1.0
9896,1,0,1,9.0,41.0,2,-4.0,0.4848498229837107,0.2567412309978335,3.1560454803949254,1.0
9897,1,0,10,64.0,1687.0,2,-2.0,0.23824706013085226,0.2819186901609055,0.13579980238986966,0.0
9898,1,0,22,49.0,1583.0,2,-2.0,0.357423001226711,0.2793591921863331,1.1003987963481705,0.0
9899,1,0,28,55.0,1559.0,2,-2.0,0.3141664654218157,0.2547087553317506,0.4354049898770127,0.0
9900,1,0,4,35.0,1064.0,2,-2.0,0.4116349873065689,0.3928812329662261,3.011951503407293,1.0
9901,1,0,15,16.0,47.0,2,-12.0,0.5099702187482604,0.15895646994206505,2.4780474821627405,0.0
9902,1,1,11,34.0,1594.0,2,0.0,0.4532632271444721,0.33067710893251523,2.5355056524034514,0.0
9903,1,0,7,77.0,1469.0,2,-3.0,0.16029423656258351,0.2537800052632992,-0.8281705453775461,0.0
9904,1,1,12,36.0,1303.0,1,3.0,0.4415968297380489,0.3282171192272103,2.42694276878855,1.0
9905,1,0,2,67.0,1186.0,2,-10.0,0.2026574465716497,0.3722182204097639,1.036461474508231,1.0
9907,1,0,2,48.0,900.0,1,-8.0,0.3060503587298117,0.4224275687823146,2.5947344446035383,0.0
9908,1,0,11,56.0,619.0,2,8.0,0.2706317019016333,0.2851411406073844,1.013798165571238,0.0
9909,1,0,10,97.0,523.0,2,-8.0,0.06406456641544694,0.1304691872538355,-1.932383949852741,0.0
9910,1,1,5,37.0,396.0,2,8.0,0.3508791212502844,0.3339383527317002,2.5206046915238915,0.0
9912,1,1,6,94.0,223.0,2,8.0,0.04755975925980042,0.10517666798689038,-0.9608135738029456,0.0
9915,1,1,15,48.0,15.0,1,2.0,0.22070998385440616,0.11292811674543304,1.1173692911226258,0.0
9916,1,0,4,63.0,1699.0,2,-2.0,0.2342455658361273,0.3385786259702842,0.8052611217083845,1.0
9918,1,0,11,91.0,1089.0,2,6.0,0.09814056742653146,0.17530119596350335,-2.1652357497714187,0.0
9919,1,0,11,67.0,967.0,2,-6.0,0.21806570717707568,0.2696949056039612,0.0032758954157443565,0.0
9920,1,0,6,10.0,804.0,2,6.0,0.5696935105936256,0.3382401680264517,3.674475131804375,0.0
9921,1,0,5,24.0,420.0,1,9.0,0.4443177778111421,0.3456400583779989,3.1632254773711708,1.0
9922,1,0,13,13.0,318.0,2,9.0,0.5936895671087289,0.2921076220285157,3.631443223632037,0.0
9923,0,0,7,57.0,135.0,2,12.0,0.1583136505092573,0.191017980847742,0.7870051270800477,0.0
9925,1,0,7,72.0,1761.0,2,0.0,0.1860268528340777,0.2703807427696317,-0.4396596281579004,1.0
9926,1,0,7,44.0,1625.0,1,0.0,0.3707366786198617,0.3508559486730328,2.0944927736316483,1.0
9927,1,0,26,91.0,1549.0,2,-7.0,0.09742627879339567,0.14027412008557275,-2.7455885910529814,0.0
9928,1,0,4,65.0,1434.0,2,7.0,0.2231876144626864,0.3352161797900973,0.6948810369091507,0.0
9929,1,0,2,84.0,1283.0,2,-1.0,0.12263383746482305,0.2921474775705349,-0.6087050977883729,0.0
9931,0,0,5,35.0,1056.0,2,1.0,0.4189745076722898,0.3794921843018653,2.910528626898313,0.0
9935,1,0,6,45.0,1614.0,2,3.0,0.3600512911958255,0.3589621483224561,2.1061030385181767,0.0
9936,1,0,5,66.0,1423.0,2,3.0,0.21981599299022173,0.3182228067307154,0.4584733687189375,0.0
9937,1,0,3,59.0,1320.0,2,3.0,0.25485637243714004,0.3745354668249472,1.4559486563105597,1.0
9938,1,0,3,23.0,1191.0,2,3.0,0.4748049934466785,0.40139914540971994,3.608421057342104,0.0
9940,0,0,1,1.0,540.0,2,-10.0,0.19724981394876515,0.7442229021943951,5.625723314794763,1.0
9941,1,0,20,68.0,217.0,2,-10.0,0.1321588031965362,0.1472621931522533,-0.13258521484157315,1.0
9942,0,0,10,39.0,178.0,2,-10.0,0.2897842183657328,0.2430830647229721,1.763625949904952,0.0
9943,1,0,15,55.0,1390.0,1,7.0,0.30699957631465435,0.28970031806705865,0.8261324748778462,1.0
9945,1,0,4,6.0,610.0,2,-14.0,0.5641448021119144,0.3483167960388085,3.81588694351006,0.0
9946,1,0,14,77.0,528.0,1,11.0,0.1378053011480381,0.1902755745653696,-0.7865085096441031,1.0
9947,1,0,17,48.0,275.0,2,-18.0,0.2657635382266416,0.22548911022372395,1.1856372901595635,0.0
9949,1,0,5,86.0,1659.0,2,21.0,0.11648668204312725,0.22821764556190946,-1.5097842178075875,0.0
9950,1,0,4,53.0,1584.0,2,-21.0,0.2975932072612038,0.3697209403635775,1.7212583461401634,0.0
9951,1,0,6,71.0,1004.0,2,-27.0,0.19010276780089666,0.2882020265024988,-0.011200208874651896,0.0
9952,1,0,6,16.0,779.0,2,27.0,0.5350309829875332,0.34878176859962234,3.5427132811958337,1.0
9953,1,0,3,34.0,682.0,2,-34.0,0.3929905261833597,0.3995027345370549,3.1356218359701122,1.0
9955,1,0,1,53.0,308.0,2,27.0,0.19915383745535944,0.3555286021904714,2.1228360110444933,1.0
9958,1,0,12,51.0,1668.0,2,0.0,0.3317473202996797,0.3077485989341739,1.233651483072924,0.0
9961,1,0,8,18.0,512.0,2,7.0,0.5142103377516535,0.3255156357508913,3.2921722068082167,1.0
9962,0,0,9,9.0,381.0,2,7.0,0.5550091237291126,0.35272195993180383,3.9455798764097367,0.0
9963,1,0,5,51.0,303.0,2,-16.0,0.2354553043961692,0.2789671413099125,1.5225115439097046,1.0
9964,1,0,8,10.0,133.0,2,-16.0,0.4851080946975117,0.2742754589783739,3.048149113177784,0.0
9965,1,0,3,66.0,45.0,2,13.0,0.11954641510781995,0.1179452083037104,0.7854322047856384,1.0
9967,1,0,14,57.0,1637.0,2,13.0,0.2905109028592777,0.2853928011513791,0.6146335864575885,0.0
9968,1,0,2,69.0,1473.0,1,-13.0,0.19257961435061688,0.3618818290872201,0.7708287734057384,0.0
9969,1,0,8,16.0,1071.0,2,-13.0,0.5543428829259063,0.3349270218677857,3.461844301872784,0.0
9970,1,0,2,72.0,910.0,2,13.0,0.1727797689774804,0.34551890219635945,0.6341948445247414,1.0
9971,1,0,6,44.0,779.0,2,13.0,0.35489170557302563,0.3566723241221449,2.269786332893276,0.0
9972,1,0,10,61.0,731.0,1,-13.0,0.24562962202896205,0.28504698509055365,0.6497099905410466,1.0
9975,1,0,10,51.0,331.0,2,-13.0,0.2528250903468592,0.254215131272307,1.2632325230620185,1.0
9977,1,0,4,53.0,1634.0,2,0.0,0.2974431829005665,0.3690150387071759,1.7085178696857568,1.0
9978,1,0,5,20.0,1444.0,1,0.0,0.5147661065714453,0.3657381849231797,3.4851041652273698,0.0
9979,1,0,5,32.0,1571.0,2,-1.0,0.4413459956526584,0.3761477936236241,2.997888725886761,1.0
9980,1,0,2,24.0,1183.0,2,-5.0,0.4519857145267366,0.4270552955085448,3.7353554435917697,1.0
9981,1,0,6,71.0,1007.0,2,-2.0,0.1901551003333234,0.28825703116617696,-0.012100051489325914,0.0
9982,1,0,37,76.0,762.0,2,2.0,0.16269101120219398,0.17477065406215014,-1.3717155023418086,0.0
9983,1,0,13,18.0,1446.0,1,0.0,0.5639970168558789,0.3101834047649593,3.2114810679253942,0.0
9984,1,0,9,13.0,1268.0,2,0.0,0.5780687020859383,0.3225149618035933,3.486961010297152,0.0
9985,1,0,5,73.0,1109.0,1,-3.0,0.1790663310823051,0.2914222065904231,-0.11632746039263385,0.0
9986,1,0,12,69.0,946.0,1,3.0,0.20582050937495172,0.2573690460644847,-0.2284354146651257,1.0
9987,1,1,4,77.0,672.0,1,-10.0,0.1437616219089103,0.2655707259749814,-0.19549657146093447,1.0
9989,1,0,8,22.0,186.0,2,7.0,0.4144367476542689,0.2816630754124276,2.71314531667383,0.0
9990,1,0,4,69.0,112.0,2,-10.0,0.12989518593228855,0.12520620144251549,0.7533955261108669,0.0
9991,1,0,11,81.0,82.0,2,10.0,0.08012037660111877,0.07331766189085077,0.15322509338849274,1.0
9992,1,0,10,65.0,44.0,2,10.0,0.1311541257163271,0.0959480179878845,0.6191600990584623,0.0
9993,1,0,10,38.0,1561.0,1,-17.0,0.4224284524078192,0.3355976680035827,2.3401349623143006,0.0
9995,1,0,14,32.0,589.0,2,-31.0,0.44656679941935584,0.30698513330404176,2.547987359581713,0.0
9996,1,0,4,55.0,450.0,1,31.0,0.238127881899429,0.3150264351237649,1.5246830634345718,0.0
9997,1,1,2,57.0,321.0,2,-31.0,0.19157152600229144,0.3088828060659173,1.5647588344641752,1.0
9999,1,0,6,29.0,1557.0,2,0.0,0.4669405973570026,0.3640949084651127,3.0631336474409463,0.0
10000,1,0,1,66.0,1236.0,2,7.0,0.1980848629577291,0.42119413567067054,1.5872646589351287,1.0
10001,1,0,12,31.0,1026.0,1,7.0,0.4735880147627919,0.3283595605216583,2.7379981515310927,0.0
10002,1,0,3,68.0,934.0,2,-10.0,0.1985432394128807,0.3389983249435774,0.7291677848913705,0.0
10003,1,0,2,30.0,716.0,1,10.0,0.40489123761591,0.4252945914716067,3.492942210326859,1.0
10004,1,0,11,17.0,524.0,2,-17.0,0.5339224189457817,0.30864901225571617,3.22842903983471,0.0
10005,1,0,5,71.0,1701.0,2,-21.0,0.1897021856646245,0.29438687921912104,-0.107992066585473,0.0
10007,1,0,10,42.0,981.0,2,-14.0,0.3900271737155924,0.3350464900206931,2.1617094221672253,0.0
10008,1,0,2,17.0,549.0,2,14.0,0.4678558226021262,0.4038490863401068,3.806188346383841,1.0
10009,1,0,5,31.0,449.0,2,-21.0,0.4021383286755119,0.3482981391240413,2.894733796807024,1.0
10014,1,0,10,75.0,1213.0,1,0.0,0.17283039206734085,0.24567742463536305,-0.7740111584495328,0.0
10016,1,0,7,61.0,793.0,2,-7.0,0.24497089726149904,0.30866452729076593,0.8501878972133772,0.0
10017,0,1,1,9.0,638.0,2,-7.0,0.4849979653391838,0.4344769045659496,4.2070359506213055,1.0
10018,1,0,5,23.0,456.0,2,0.0,0.45675605976978995,0.34951075572367823,3.2377575462201933,1.0
10019,1,0,14,54.0,155.0,2,-7.0,0.18698511473760307,0.18283301152506706,0.7474352882685219,0.0
10020,1,0,10,75.0,22.0,1,-14.0,0.08472228804808375,0.07238739734583492,0.29262007660005784,1.0
10021,1,0,10,43.0,6.0,2,-14.0,0.24686369551738999,0.12866557040333285,1.353895967631407,0.0
10022,1,0,9,48.0,1709.0,2,11.0,0.34784477843676376,0.329280015227303,1.6330436806094886,0.0
10024,1,0,14,55.0,900.0,2,-13.0,0.30022378720511417,0.2919464359577777,0.9693984476312032,1.0
10027,1,0,4,33.0,282.0,2,-12.0,0.3452034263972968,0.3265513562353993,2.6326982399267598,0.0
10028,1,0,21,39.0,183.0,2,-12.0,0.3044327428584269,0.21438625899431274,1.5275849705376432,0.0
10029,1,0,10,24.0,1501.0,2,0.0,0.5171251199506152,0.3314326080521985,3.0809364706519373,0.0
10030,1,0,3,68.0,1402.0,2,-4.0,0.20269083610371189,0.3415526853184015,0.6108742408056718,0.0
10031,1,0,8,76.0,1316.0,2,4.0,0.16648281366827794,0.2525815766424063,-0.7666813480054571,0.0
10032,1,0,4,26.0,1150.0,2,-4.0,0.4684191171194786,0.38806506986472666,3.398708691008548,1.0
10033,0,0,1,55.0,975.0,2,-3.0,0.2513262989940826,0.4541524760363418,2.5085808128619926,0.0
10034,1,0,12,82.0,868.0,2,3.0,0.13321358666185926,0.20410537808623647,-1.359185166597521,0.0
10037,1,0,9,10.0,300.0,2,3.0,0.5355086090293171,0.2931047781468133,3.2889374604272548,0.0
10039,1,0,3,68.0,35.0,2,-9.0,0.10819554488483747,0.11012953376830066,0.6979438545330454,0.0
10041,1,0,4,4.0,1277.0,2,9.0,0.4416863568055058,0.512581954348052,4.703462630606122,0.0
10043,1,0,26,36.0,854.0,2,12.0,0.4540778661982342,0.2848664625732854,2.1228028019050966,0.0
10044,1,0,5,79.0,743.0,2,-15.0,0.13964065249056815,0.2519291706526925,-0.5302487745858908,0.0
10045,1,0,8,60.0,684.0,2,15.0,0.2458268955150431,0.2964535962750577,0.8612285521413596,1.0
10048,1,0,13,78.0,143.0,2,-15.0,0.07807875374867322,0.11262930412170608,-0.4236023209655904,0.0
10049,1,0,2,67.0,1725.0,2,0.0,0.20240463666115607,0.3661584455180436,0.884048845965935,0.0
10050,1,0,8,58.0,1539.0,2,0.0,0.2765130022448696,0.3156214343208801,0.8801335856721522,0.0
10052,1,0,20,35.0,1018.0,2,-7.0,0.459951616839926,0.30084953953452226,2.2953434488792763,0.0
10053,1,0,18,82.0,940.0,2,4.0,0.13551697291134535,0.18833609256046388,-1.6188868634422109,0.0
10055,1,0,6,31.0,541.0,2,-4.0,0.42164888186395616,0.34893754755595097,2.9060210767697483,0.0
10056,1,0,9,46.0,80.0,1,-8.0,0.2636696793457558,0.14725973390876607,1.4666353290274343,0.0
10057,1,0,5,28.0,1619.0,2,11.0,0.4666995316364098,0.3733990285152176,3.17389707500546,0.0
10059,1,0,18,54.0,1224.0,2,14.0,0.3168060931024314,0.2833115314978865,0.8560325077677162,0.0
10060,1,1,6,31.0,1081.0,2,14.0,0.4514389332804976,0.3679570083822493,3.027419794014884,0.0
10061,1,0,5,39.0,944.0,2,-17.0,0.3902985002874084,0.3772573370175806,2.6904438650647746,1.0
10062,1,0,7,79.0,844.0,2,10.0,0.14512480783957118,0.241183168923622,-0.7793495969877577,1.0
10063,1,0,7,66.0,774.0,2,10.0,0.21293411713026889,0.2900152639161013,0.4099789227765756,0.0
10065,1,0,2,2.0,433.0,2,-10.0,0.298680309136553,0.6285326715026713,5.1145011822273325,1.0
10066,1,1,10,64.0,190.0,1,-10.0,0.14087483227083242,0.17386923640544658,0.3271695588395989,1.0
10067,1,0,6,78.0,165.0,2,3.0,0.0794472695819357,0.13741674103854934,-0.20850425230587044,0.0
