,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,score_differential,fg_prob,td_prob,ep,third_down_converted
15844,1,0,12,55.0,run,765.0,3.0,0.0,0.29128642480333844,0.2948494558282683,1.0628677822318815,0.0
15845,0,0,1,26.0,run,437.0,3.0,0.0,0.3751200059615778,0.4395368198262097,3.702867005978298,1.0
15846,0,0,4,50.0,run,645.0,3.0,-6.0,0.29527106530825714,0.3595866692097928,2.0190078034328267,0.0
15847,0,0,8,18.0,run,14.0,3.0,-1.0,0.4568689811552164,0.17048044243849786,2.4076008573204324,0.0
15848,1,0,16,58.0,run,729.0,3.0,2.0,0.2715439745357673,0.26931958287163466,0.6521009835286276,0.0
15849,0,0,1,12.0,run,862.0,3.0,7.0,0.4780972796037728,0.4458087003850634,4.218266966814111,0.0
15850,1,0,2,25.0,run,466.0,3.0,-10.0,0.41143842543503856,0.4028469472929184,3.50930512960295,1.0
15851,0,0,1,86.0,run,1446.0,3.0,10.0,0.11157721040332744,0.3213106868128916,-0.36731366944871935,1.0
15852,0,0,2,43.0,run,214.0,3.0,14.0,0.2446614531447275,0.31866655360392565,2.2101991491690205,1.0
15853,0,0,1,45.0,run,377.0,3.0,-6.0,0.2559864234109141,0.4030377390847485,2.741933153378576,1.0
15854,1,0,2,11.0,run,150.0,3.0,6.0,0.4346573332664507,0.3458154011316935,3.4405416607979324,0.0
15855,0,0,2,56.0,run,1614.0,3.0,-1.0,0.26488974784676306,0.4055211454104098,1.8912028745177007,0.0
15856,1,0,5,58.0,run,1142.0,3.0,-2.0,0.2687267657997184,0.3464996336869029,1.265511605873211,1.0
15857,1,0,3,45.0,run,1084.0,3.0,-2.0,0.33975811003470385,0.4048105236483404,2.5713625918042005,0.0
15858,0,0,9,59.0,run,102.0,3.0,8.0,0.1856727349266057,0.1267033913035534,0.9728463615019236,0.0
15859,0,0,2,35.0,run,1141.0,3.0,3.0,0.3883670122764483,0.4354834024114669,3.3257672044913438,0.0
15860,0,0,1,38.0,run,241.0,3.0,1.0,0.2665057336937025,0.3780050041615761,2.8241174832115585,0.0
15861,0,0,1,88.0,run,565.0,3.0,4.0,0.08785853443282651,0.2675024322495973,-0.22328466782438386,1.0
15862,0,1,1,71.0,run,1737.0,3.0,0.0,0.1737499274752564,0.3935543768221579,0.9888268584133222,0.0
15863,0,0,1,9.0,run,323.0,3.0,-3.0,0.4556185615344924,0.4117915394192297,3.985518830502847,1.0
15864,1,0,1,71.0,run,140.0,3.0,0.0,0.08909254509253928,0.2110748429507462,0.7336320297537197,1.0
15865,1,0,5,76.0,run,50.0,3.0,0.0,0.0857455646811656,0.08753268098566477,0.390181677687298,1.0
15866,0,0,1,20.0,run,1735.0,3.0,0.0,0.4455463017871106,0.4587448049320436,4.0467133529958055,1.0
15867,0,0,4,10.0,run,1426.0,3.0,0.0,0.5603911747819778,0.3597168067682591,3.789502346894429,0.0
15868,1,0,15,85.0,run,182.0,3.0,3.0,0.06459761540808996,0.10028047448016914,-0.8032388493648199,1.0
15869,0,0,1,60.0,run,120.0,3.0,3.0,0.12395868604077807,0.2478904691386802,1.2812405738520112,1.0
15870,1,0,4,40.0,run,1251.0,3.0,3.0,0.3817167919353592,0.3915402092931701,2.7171190683764648,0.0
15871,0,0,1,53.0,run,332.0,3.0,6.0,0.2040207027214248,0.363971040732936,2.170788481720197,1.0
15872,1,0,10,49.0,run,102.0,3.0,-6.0,0.2543748956763561,0.1450747105215537,1.3791582747102278,1.0
15873,0,0,7,96.0,run,178.0,3.0,7.0,0.040109747086312084,0.08833559086521657,-0.9795160696417506,1.0
15874,0,0,10,85.0,run,113.0,3.0,7.0,0.07440804390762701,0.07401428925464623,0.06454579718566295,0.0
15875,1,0,8,16.0,run,1370.0,3.0,0.0,0.5567875429134143,0.333585762444995,3.441768909868885,1.0
15876,0,0,3,66.0,run,306.0,3.0,29.0,0.14791788529032546,0.2492348003946769,0.7594141105191008,1.0
15877,0,1,1,55.0,run,149.0,3.0,7.0,0.15236249932765505,0.2817963605908796,1.6299401219426493,1.0
15878,0,1,1,1.0,run,9.0,3.0,7.0,0.25036419470293075,0.5573316936456457,4.575628483128313,0.0
15879,0,0,17,57.0,run,1445.0,3.0,10.0,0.2938368898350213,0.2772474159487069,0.5564740392482876,1.0
15880,0,1,1,8.0,run,1290.0,3.0,10.0,0.503544119267307,0.4360966679425873,4.2591022172879445,1.0
15881,0,0,1,1.0,run,1202.0,3.0,10.0,0.2030412988706818,0.7519367560814725,5.68031814102487,1.0
15882,1,1,1,47.0,run,692.0,3.0,-17.0,0.2825531634914861,0.4547871691633672,2.9706073528224004,0.0
15883,1,0,9,84.0,run,190.0,3.0,7.0,0.06727261589642351,0.11595585714635626,-0.6233493943677658,1.0
15884,0,0,1,25.0,run,974.0,3.0,21.0,0.4136744145639427,0.4701185977746112,3.9802557872874895,1.0
15885,0,0,2,15.0,run,174.0,3.0,35.0,0.415074850337139,0.35106491183212785,3.3726952462923814,1.0
15886,0,0,1,45.0,run,290.0,3.0,10.0,0.2382117451207557,0.37597162830910297,2.564335244245545,1.0
15887,0,0,1,78.0,run,1139.0,3.0,-10.0,0.14243802885097104,0.3656058869724954,0.4995193179031001,1.0
15888,0,0,1,84.0,run,183.0,3.0,-7.0,0.06069646276724626,0.17559743202828407,0.11489622092471795,1.0
15889,0,0,2,86.0,run,1575.0,3.0,10.0,0.11424993650871824,0.27842491321511104,-0.8946265937896853,1.0
15890,0,0,1,7.0,run,1049.0,3.0,6.0,0.5060269083100147,0.4344597813599157,4.27453527829492,1.0
15891,1,0,5,5.0,run,956.0,3.0,6.0,0.4810015093516327,0.4712163804097133,4.538439739632897,0.0
15892,1,0,11,90.0,run,640.0,3.0,6.0,0.091636813802109,0.16322201602556866,-1.7281375655970637,0.0
15893,0,0,1,1.0,run,819.0,3.0,-3.0,0.20070742542459533,0.7513469862230823,5.678134822050773,1.0
15894,0,0,1,55.0,run,1510.0,3.0,0.0,0.2554761191643371,0.4547539462362447,2.4277345869700007,1.0
15895,0,0,1,27.0,run,606.0,3.0,-7.0,0.3872064091985866,0.4585816460170859,3.8222715356026966,0.0
15896,1,0,3,47.0,run,292.0,3.0,4.0,0.24894986365034305,0.312824243757416,1.976110969916376,1.0
15897,0,0,2,50.0,run,1396.0,3.0,-17.0,0.30055104719848386,0.4219345350405936,2.4049124200993885,0.0
15898,0,0,6,12.0,run,120.0,3.0,21.0,0.4564564990012456,0.2849509543704393,3.031013379087886,1.0
15899,1,0,1,8.0,run,69.0,3.0,8.0,0.5047116345327716,0.2629512865393214,3.259664663813848,1.0
15900,0,0,2,2.0,run,78.0,3.0,19.0,0.37155266378233415,0.4590352698574841,4.249300002964135,1.0
15901,0,0,1,75.0,run,1238.0,3.0,-7.0,0.1559150506458083,0.3809980796889889,0.7578828433532054,1.0
15902,0,0,1,73.0,run,782.0,3.0,0.0,0.15636217119739804,0.3752409098653384,1.0212800331666576,1.0
15903,1,0,9,79.0,run,99.0,3.0,-7.0,0.09006056575457032,0.0837329195573356,0.2504623066725995,0.0
15904,1,0,8,53.0,run,1741.0,3.0,7.0,0.310020117021854,0.3256875905375308,1.2718181735284622,0.0
15905,1,0,5,25.0,run,1449.0,3.0,-7.0,0.4849672987593996,0.3722056121618233,3.3171033463216637,0.0
15906,0,0,1,29.0,run,1083.0,3.0,-1.0,0.3942522285259518,0.4751688161055937,3.864771715975239,1.0
15907,0,0,4,36.0,run,137.0,3.0,9.0,0.2784669696495298,0.27705415732923544,2.1412387260957355,0.0
15908,0,0,2,56.0,run,666.0,3.0,6.0,0.2462878042699058,0.38723590321711937,1.9667151997096868,0.0
15909,1,0,1,60.0,run,1717.0,3.0,1.0,0.2286916350686608,0.4372382528758943,1.9791191373871948,1.0
15910,0,0,4,28.0,run,679.0,3.0,0.0,0.4406500692174903,0.3815467712259625,3.2759958009996097,0.0
15911,0,0,1,23.0,run,1542.0,3.0,0.0,0.4292778083823913,0.4654980780146933,3.9982320787716232,0.0
15912,0,0,1,1.0,run,296.0,3.0,-4.0,0.19063688453806496,0.7242274598645955,5.475652019730068,0.0
15913,0,0,14,57.0,run,898.0,3.0,0.0,0.28583884522885594,0.2867030063007486,0.7941232585104334,0.0
15914,1,0,8,51.0,run,660.0,3.0,6.0,0.3040643741383789,0.3192699030880284,1.5868813582869588,1.0
15915,1,0,27,91.0,run,896.0,3.0,11.0,0.09610918042076902,0.13969611516551392,-2.4736810923394685,0.0
15916,0,0,1,71.0,run,430.0,3.0,3.0,0.13600196309628965,0.3195924780372841,1.0595140032382488,1.0
15917,0,0,1,60.0,run,305.0,3.0,3.0,0.16417363732799262,0.3266071030744259,1.6660255151471732,0.0
15918,0,0,1,48.0,run,140.0,3.0,3.0,0.18379515053990853,0.3051417540116612,1.9996574707226349,0.0
15919,0,1,1,60.0,run,1633.0,3.0,0.0,0.2288701060318216,0.43861492275977976,2.0017059225128824,1.0
15920,0,0,1,19.0,run,1418.0,3.0,0.0,0.4494925792748128,0.4597907963059948,4.099363478845134,0.0
15921,0,0,2,21.0,run,828.0,3.0,4.0,0.4616683950007539,0.4206150912308537,3.807899007677882,1.0
15922,0,0,2,27.0,run,1270.0,3.0,-11.0,0.4358132711305076,0.4302684009409407,3.633943907313218,1.0
15923,0,0,2,10.0,run,1143.0,3.0,-11.0,0.5262686872082505,0.4009187476078359,4.025495468333136,1.0
15924,0,1,1,52.0,run,420.0,3.0,1.0,0.2251218280122728,0.3944760284217504,2.3881722519507327,1.0
15925,1,0,1,7.0,run,42.0,3.0,-8.0,0.5001624612719268,0.25677856741069033,3.208343420109334,1.0
15926,1,0,1,40.0,run,1343.0,3.0,-1.0,0.3369319330147833,0.4778542402021207,3.3969453537453065,1.0
15927,0,0,1,52.0,run,1327.0,3.0,1.0,0.27131338367769325,0.4634371922600744,2.6830052378773845,1.0
15928,0,0,14,84.0,run,61.0,3.0,0.0,0.06758183781315102,0.0612378341116836,0.037709551076606895,0.0
15929,0,0,1,9.0,run,1416.0,3.0,0.0,0.4995094749615879,0.4377876619898388,4.242556083372815,0.0
15930,1,0,4,28.0,run,1087.0,3.0,-4.0,0.4555249805444856,0.38992444850558144,3.3262269522396872,1.0
15931,1,0,19,89.0,run,1730.0,3.0,-7.0,0.10466542888334616,0.15651542341717428,-2.5033463631948205,0.0
15932,0,1,2,17.0,run,606.0,3.0,10.0,0.472476163787449,0.4071837536958144,3.83690984607704,0.0
15933,1,0,1,48.0,run,119.0,3.0,-6.0,0.2354227516164997,0.2273207209892117,1.9876228938935008,1.0
15934,1,0,6,26.0,run,1482.0,3.0,0.0,0.4857934007803609,0.3623917864846724,3.2019052027966977,0.0
15935,1,0,2,14.0,run,219.0,3.0,4.0,0.4335820117798148,0.3606352139099873,3.4953795615349765,0.0
15936,0,0,1,1.0,run,1613.0,3.0,7.0,0.20471889808041369,0.7494325220886516,5.658571002219938,1.0
15937,1,0,5,5.0,run,1319.0,3.0,17.0,0.4845392885474085,0.4698585732708802,4.531044399335696,0.0
15938,0,0,2,43.0,run,340.0,3.0,20.0,0.2766369211706789,0.35903879886028633,2.4800591320076766,1.0
15939,0,0,9,9.0,run,139.0,3.0,20.0,0.5100060957744674,0.32633595882602234,3.6449709948656634,0.0
15940,1,0,4,10.0,run,1041.0,3.0,6.0,0.5571960172649916,0.3615614025963957,3.809635553240976,0.0
15941,0,0,1,52.0,run,1401.0,3.0,-15.0,0.2715290269627192,0.4628408323512111,2.66886019214754,1.0
15942,1,0,2,72.0,run,1087.0,3.0,12.0,0.1760054193912716,0.3502209009140884,0.5948733295408375,1.0
15943,0,0,1,71.0,run,416.0,3.0,10.0,0.13415814642426352,0.3153838847071846,1.0480490075404936,0.0
15944,0,0,1,58.0,run,338.0,3.0,-10.0,0.18000434493126408,0.3468753676097394,1.856897957768295,1.0
15945,0,0,2,23.0,run,496.0,3.0,-25.0,0.4273069508048551,0.4053032736749247,3.603748353562832,1.0
15946,0,0,6,32.0,run,128.0,3.0,19.0,0.31155816353517124,0.2649091122599925,2.1910585794705604,0.0
15947,0,0,1,24.0,run,47.0,3.0,16.0,0.3728687633752581,0.248934254133894,2.708772115157141,1.0
15948,1,0,11,54.0,run,285.0,3.0,4.0,0.2224639907195032,0.2294002386227744,0.9751340341437604,0.0
15949,1,0,10,35.0,run,460.0,3.0,3.0,0.3961491954704747,0.3099101587060333,2.4236419821809085,0.0
15950,0,0,4,58.0,run,1653.0,3.0,3.0,0.2653960633075293,0.35552778435621696,1.2749304911924098,0.0
15951,1,0,7,13.0,run,369.0,3.0,4.0,0.5200245402916922,0.3157139250645711,3.3587774490776985,0.0
15952,0,0,1,71.0,run,231.0,3.0,-7.0,0.10527170274427816,0.2487681385873802,0.8522746685602635,1.0
15953,1,0,8,75.0,run,114.0,3.0,7.0,0.10855380306193227,0.09750292262688563,0.4109228122309799,0.0
15954,0,0,2,89.0,run,154.0,3.0,7.0,0.04852256687324556,0.12891484339743092,-0.3236588130444784,0.0
15955,0,0,1,45.0,run,286.0,3.0,13.0,0.2373070975911825,0.3745859720673835,2.5551817380777284,0.0
15956,0,0,5,33.0,run,60.0,3.0,6.0,0.3456621592129105,0.1814579030054448,2.067763858557335,0.0
15957,1,0,1,70.0,run,968.0,3.0,-6.0,0.17574469993630848,0.4005392911886573,1.2785949166719472,0.0
15958,0,0,9,15.0,run,219.0,3.0,-1.0,0.4803254481626869,0.2846774324185846,3.0149597225639706,0.0
15959,0,0,2,40.0,run,1314.0,3.0,7.0,0.36013018762692683,0.4341561705367131,3.0547273309773844,1.0
15960,0,0,1,1.0,run,1156.0,3.0,-7.0,0.20282295087133625,0.7521009522174141,5.681850206141938,0.0
15961,0,0,3,61.0,run,159.0,3.0,7.0,0.13837177118514718,0.2167008433025462,0.8960604710830982,0.0
15962,0,0,2,72.0,run,951.0,3.0,-7.0,0.17378825991869526,0.347134953723232,0.6262473550935848,1.0
15963,0,0,1,15.0,run,611.0,3.0,-14.0,0.4524436566216154,0.44504779805805056,4.112878514348674,1.0
15964,0,0,1,86.0,run,1504.0,3.0,0.0,0.1114770026337104,0.32049865166921426,-0.3865643965674335,1.0
15965,0,0,4,23.0,run,370.0,3.0,-3.0,0.4339031745144149,0.3507934542762075,3.2186625790850316,1.0
15966,1,0,2,61.0,run,1081.0,3.0,0.0,0.23448989210746984,0.3936922144175952,1.5917489266738671,1.0
15967,1,0,4,26.0,run,347.0,3.0,-7.0,0.4090845647160685,0.3466534459137209,3.0681182370756424,0.0
15968,1,0,18,73.0,run,1329.0,3.0,-3.0,0.18683546901827847,0.2234691281887215,-0.9698277250255108,0.0
15969,0,0,1,26.0,run,1348.0,3.0,18.0,0.41260330066914097,0.4712219475278336,3.9384429121032576,1.0
15970,1,0,3,14.0,run,1207.0,3.0,18.0,0.5248752692788615,0.38591672449499703,3.827535055064317,1.0
15971,0,0,1,1.0,run,1080.0,3.0,18.0,0.20243714558543496,0.7522772878236325,5.683653154745139,1.0
15972,0,0,1,51.0,run,979.0,3.0,-25.0,0.27282853165981563,0.4633911092868996,2.7866689047823607,1.0
15973,0,0,4,31.0,run,75.0,3.0,29.0,0.3660862998438101,0.1963031523106913,2.24480275481262,1.0
15974,0,0,1,1.0,run,1608.0,3.0,1.0,0.2047001513159889,0.7494693261747715,5.658885884294957,1.0
15975,0,0,1,43.0,run,128.0,3.0,-6.0,0.2066924432926967,0.3177368799575327,2.237236863982472,1.0
15976,0,0,2,28.0,run,1510.0,3.0,0.0,0.4311933523686489,0.4294301673013583,3.571781733635792,1.0
15977,1,0,11,42.0,run,1105.0,3.0,-7.0,0.3947844388125994,0.33044795245001457,2.1034657259842144,1.0
15978,1,0,10,65.0,run,30.0,3.0,-8.0,0.12625305791839805,0.0923989495420461,0.5968029752018834,0.0
15979,0,0,1,71.0,run,311.0,3.0,4.0,0.11868033898543605,0.2798235773082838,0.9463041123503616,0.0
15980,0,0,6,34.0,run,53.0,3.0,4.0,0.33687830366934696,0.17208465885567062,1.967923458214373,0.0
15981,1,0,2,4.0,run,1472.0,3.0,0.0,0.5582888340584885,0.3840626090529721,4.068877556458681,1.0
15982,0,0,1,71.0,run,1000.0,3.0,7.0,0.17170912201044633,0.3970813254297583,1.1839786128444425,1.0
15983,0,1,2,45.0,run,274.0,3.0,9.0,0.2487838555595262,0.3336479183397349,2.232295389750643,0.0
15984,0,0,1,47.0,run,53.0,3.0,-9.0,0.21231525628156447,0.2022386052271916,1.7879068733594017,1.0
15985,0,0,1,36.0,run,1630.0,3.0,-6.0,0.3596144716937043,0.4755830777147146,3.5411472355268265,1.0
15986,0,0,1,58.0,run,513.0,3.0,11.0,0.20698528051153334,0.3969094806285801,2.1005698132643134,0.0
15987,1,0,7,24.0,run,1590.0,3.0,11.0,0.504136733829277,0.3505536762491349,3.205356206684601,0.0
15988,1,0,9,48.0,run,991.0,3.0,-7.0,0.3451158181925454,0.3333638896722864,1.7774691042723407,0.0
15989,0,1,1,49.0,run,344.0,3.0,-7.0,0.22762354485084035,0.3815980762015743,2.443144044635518,1.0
15990,0,0,1,55.0,run,859.0,3.0,-4.0,0.2479468537440302,0.4495105065633839,2.500192196427876,1.0
15991,1,0,4,74.0,run,667.0,3.0,7.0,0.15776383579747155,0.27826787591169755,0.062374333184864524,1.0
15992,0,0,7,40.0,run,80.0,3.0,7.0,0.30646591584722216,0.16551389694168464,1.7737188706152511,1.0
15993,1,0,8,57.0,run,1682.0,3.0,0.0,0.28265249079366783,0.3164040831687906,0.9316936469299956,1.0
15994,0,0,8,81.0,run,50.0,3.0,10.0,0.07205675721885882,0.07114015551820088,0.1852892847305725,1.0
15995,0,0,4,89.0,run,149.0,3.0,13.0,0.04924267766631714,0.11113240782128987,-0.5237773358194254,0.0
15996,1,0,2,34.0,run,908.0,3.0,10.0,0.3896964445102151,0.4331005013108044,3.3702691418125306,1.0
15997,1,0,4,63.0,run,47.0,3.0,10.0,0.13569487397672794,0.11942770100881288,0.8454392118383965,0.0
15998,1,0,6,68.0,run,1005.0,3.0,-13.0,0.2073845807886752,0.3001443093322888,0.2699439234649281,0.0
15999,0,0,1,1.0,run,429.0,3.0,13.0,0.19486780388974007,0.7375354761227112,5.575687007918749,1.0
16000,1,0,3,3.0,run,853.0,3.0,9.0,0.3825301113067595,0.5680025483915677,4.925508237905789,1.0
16001,0,0,1,45.0,run,1732.0,3.0,-19.0,0.3100013186524785,0.4698232617580296,3.0545458008351534,1.0
16002,0,0,1,63.0,run,828.0,3.0,23.0,0.2054830364094415,0.42193927564908174,1.8802876824733696,0.0
16003,0,0,7,25.0,run,340.0,3.0,17.0,0.432604968883642,0.3164365606856559,2.9033670795028503,0.0
16004,0,0,1,72.0,run,1711.0,3.0,0.0,0.16916490297160672,0.3894236589482796,0.9020429327973936,1.0
16005,1,0,3,32.0,run,1479.0,3.0,0.0,0.4230778884777376,0.4077466071716512,3.23892988744404,0.0
16006,1,0,1,48.0,run,1270.0,3.0,0.0,0.2927607017788918,0.4708385504209087,2.95718777956922,1.0
16007,0,0,24,60.0,run,900.0,3.0,7.0,0.2705377194792793,0.250327317617305,0.22549190836616906,0.0
16008,0,0,1,83.0,run,1379.0,3.0,4.0,0.12291597005224825,0.3385587088831437,-0.05584587900375704,0.0
16009,0,0,4,26.0,run,1187.0,3.0,-4.0,0.4687961218065542,0.3879732834170603,3.3961027175944105,1.0
16010,0,0,1,88.0,run,823.0,3.0,-1.0,0.0994129857089453,0.30049288530067303,-0.33251715237622426,1.0
16011,0,0,11,51.0,run,1000.0,3.0,-4.0,0.32794110751231603,0.3164099524292277,1.4286952329184668,0.0
16012,1,0,2,53.0,run,1697.0,3.0,0.0,0.2824244194128226,0.41180691757661175,2.110130626222692,1.0
16013,1,0,2,2.0,run,895.0,3.0,0.0,0.30928563819965244,0.642444298295563,5.228977903609512,0.0
16014,0,0,1,11.0,run,38.0,3.0,14.0,0.4683778309095226,0.25582904409873125,3.0941042793057525,1.0
16015,0,0,2,49.0,run,1293.0,3.0,-3.0,0.3062053503894848,0.4245061639732898,2.495616736826744,1.0
16016,0,1,1,71.0,run,746.0,3.0,4.0,0.1636086552876342,0.3810624852007265,1.1940007481611492,1.0
16017,0,0,1,43.0,run,1204.0,3.0,1.0,0.31961715233875554,0.4766774617442494,3.2580144855294972,1.0
16018,0,0,1,14.0,run,1021.0,3.0,1.0,0.4712079989552255,0.4511598627363254,4.200748373514201,0.0
16019,0,0,1,43.0,run,862.0,3.0,1.0,0.3130533659576153,0.4714027199514932,3.2546033285637765,1.0
16020,0,0,1,31.0,run,1467.0,3.0,0.0,0.3864268263321912,0.4752007591263102,3.764936272082407,1.0
16021,1,0,4,49.0,run,794.0,3.0,-14.0,0.31261616075427456,0.37330097950794455,2.135197408446364,1.0
16022,1,0,3,61.0,run,286.0,3.0,-14.0,0.1681537747805553,0.26240240418210303,1.06739361050917,1.0
16023,1,0,8,26.0,run,13.0,3.0,14.0,0.3861069292550267,0.1630484318245527,2.104892036854152,0.0
16024,1,0,19,67.0,run,192.0,3.0,-13.0,0.13088136239960654,0.1454495688585399,-0.05336148542261787,0.0
16025,0,0,1,72.0,run,1293.0,3.0,-7.0,0.16963642355084674,0.3951291281993609,1.0260438170744706,0.0
16026,1,0,5,5.0,run,739.0,3.0,-10.0,0.4766951841156552,0.4698577528595179,4.521838592324767,0.0
16027,1,1,2,52.0,run,559.0,3.0,4.0,0.2589376589762748,0.3838649720210761,2.191161568701078,1.0
16028,1,0,3,21.0,run,1289.0,3.0,11.0,0.4869670667887742,0.39804735121971097,3.6591319181426,1.0
16029,1,0,3,35.0,run,900.0,3.0,-18.0,0.3978644947794494,0.4082471740345959,3.1406434164085417,1.0
16030,0,0,11,22.0,run,75.0,3.0,15.0,0.4665999693894163,0.17153617083190092,2.4021041208838607,0.0
16031,0,0,1,1.0,run,702.0,3.0,-3.0,0.1995646534950752,0.7495324602470367,5.665046103042831,1.0
16032,1,0,3,9.0,run,897.0,3.0,-4.0,0.5465993071933966,0.3752524181806921,3.910337275330393,1.0
16033,0,0,1,68.0,run,654.0,3.0,12.0,0.17174110913977966,0.3828650151598286,1.4265097190728633,0.0
16034,0,0,1,55.0,run,287.0,3.0,-1.0,0.1846144395033898,0.34012349075831083,1.9532001075231955,1.0
16035,1,0,3,32.0,run,215.0,3.0,-1.0,0.3251156681367096,0.3246786519798385,2.6441330554886164,1.0
16036,1,0,6,76.0,run,1410.0,3.0,-3.0,0.1649407719179642,0.2670832058978567,-0.6169083043125438,1.0
16037,1,0,2,75.0,run,1154.0,3.0,3.0,0.16196439698271195,0.3369454322376041,0.29215649944378885,0.0
16038,1,0,2,72.0,run,806.0,3.0,-6.0,0.1692572955257515,0.3394666987200188,0.6499074907121309,1.0
16039,1,0,15,40.0,run,1467.0,3.0,-10.0,0.4186462593829021,0.31261073546065826,2.029923398374316,0.0
16040,0,0,5,89.0,run,208.0,3.0,17.0,0.05617380639359944,0.12008269456828875,-0.6754554880480961,0.0
16041,0,0,4,16.0,run,74.0,3.0,10.0,0.4899735780345268,0.2083603502227218,2.7812667380876333,1.0
16042,1,0,2,19.0,run,1374.0,3.0,3.0,0.4808486799900506,0.41827571710484734,3.851540004243157,0.0
16043,1,0,7,77.0,run,35.0,3.0,12.0,0.080183616419333,0.07682714458688596,0.29880431327424783,0.0
16044,0,0,1,84.0,run,1733.0,3.0,10.0,0.11826331283932615,0.3275398560745964,-0.26870781727199544,1.0
16045,0,0,19,52.0,run,640.0,3.0,24.0,0.30950146929961675,0.2693452268095856,1.0632456939581885,0.0
16046,1,0,22,62.0,run,1567.0,3.0,0.0,0.2595369529507007,0.2481191625533936,-0.10054644519125457,0.0
16047,0,0,2,37.0,run,542.0,3.0,7.0,0.34763613514665165,0.4088860714653176,3.077609620643252,1.0
16048,1,1,19,64.0,run,42.0,3.0,-17.0,0.13921207172110325,0.08621208795066025,0.5537508552740174,0.0
16049,0,0,19,89.0,run,900.0,3.0,21.0,0.10400630498732914,0.15920473166713428,-2.172655942110904,0.0
16050,0,0,1,81.0,run,372.0,3.0,21.0,0.09231572161385034,0.2536168989305131,0.3167836403922042,1.0
16051,0,0,1,29.0,run,1134.0,3.0,-7.0,0.3949016815165182,0.4752690665273289,3.8632787011642082,1.0
16052,0,0,1,56.0,run,856.0,3.0,7.0,0.2425528040167169,0.4466202848867575,2.4272306250940643,1.0
16053,0,0,1,31.0,run,220.0,3.0,-10.0,0.30286992309449995,0.3857483482861193,3.1060181855172964,0.0
16054,0,0,1,65.0,run,1714.0,3.0,-7.0,0.20303510136303826,0.41941779869714063,1.548316290345604,0.0
16055,1,0,25,55.0,run,1374.0,3.0,7.0,0.3136597783625026,0.26254216613600256,0.5467074895375645,0.0
16056,1,0,14,44.0,run,173.0,3.0,16.0,0.2577735853960798,0.21583587587810305,1.3522198482277692,0.0
16057,1,0,8,18.0,run,1326.0,3.0,0.0,0.5449349588942125,0.3371543882263804,3.389695800124978,1.0
16058,0,0,1,33.0,run,567.0,3.0,0.0,0.350328696462583,0.4557344467085785,3.5795201581047387,1.0
16059,0,0,1,2.0,run,996.0,3.0,-10.0,0.5290609191468295,0.4210736827997061,4.3021194801423785,0.0
16060,1,0,9,57.0,run,338.0,3.0,14.0,0.21441057782511289,0.2424418420657021,0.9043953068136988,0.0
16061,1,1,1,32.0,run,183.0,3.0,-14.0,0.28671062145489545,0.3712428362118321,2.9610158171241228,0.0
16062,1,0,4,57.0,run,1126.0,3.0,0.0,0.27107281730518284,0.36290305592613226,1.491148109391076,0.0
16063,0,0,2,67.0,run,1732.0,3.0,-21.0,0.20237596752287385,0.3660344807280553,0.8819268472743749,1.0
16064,0,0,1,55.0,run,1255.0,3.0,-21.0,0.2548715648635501,0.4569446494845008,2.480510180576077,1.0
16065,0,0,1,45.0,run,1142.0,3.0,-21.0,0.3080741764274161,0.4747182663990861,3.152242730348941,1.0
16066,1,0,2,30.0,run,606.0,3.0,-24.0,0.3968004893320435,0.41808814854077214,3.4391892670692337,1.0
16067,0,0,1,71.0,run,1560.0,3.0,0.0,0.1742438617031679,0.3966436482760508,1.0429026156717145,0.0
16068,1,0,8,50.0,run,484.0,3.0,-27.0,0.2881425846830788,0.2993893388123188,1.574221695755044,1.0
16069,1,0,14,86.0,run,297.0,3.0,27.0,0.0761858075898192,0.1216864223595952,-1.0367161015446362,1.0
16070,0,0,1,23.0,run,472.0,3.0,29.0,0.39662612374605855,0.4432369300750089,3.834344976198517,1.0
16071,0,0,5,5.0,run,247.0,3.0,29.0,0.4423848804255456,0.4421178424156895,4.247082816464063,0.0
16072,1,0,1,60.0,run,1069.0,3.0,-3.0,0.2268568746152841,0.4417110207666158,2.121786392969775,1.0
16073,1,0,4,49.0,run,601.0,3.0,15.0,0.2972160249056722,0.35684395487292997,2.067554333034541,1.0
16074,1,1,4,80.0,run,430.0,3.0,-15.0,0.10915663341635183,0.2126607187313314,-0.31731986301783865,1.0
16075,1,0,13,13.0,run,117.0,3.0,-15.0,0.6400245694741568,0.18407833722184985,3.1336871620144384,0.0
16076,0,0,2,9.0,run,1007.0,3.0,7.0,0.529593986523732,0.3987856574972356,4.039733366355319,1.0
16077,1,0,4,24.0,run,1183.0,3.0,-5.0,0.4806811744957972,0.3857405744287487,3.4665089556877966,1.0
16078,0,0,2,47.0,run,76.0,3.0,10.0,0.2330115051692384,0.188390056258464,1.7151067036122345,0.0
16079,0,0,1,25.0,run,1539.0,3.0,0.0,0.4187367006292169,0.4683662795665387,3.9461287460683714,0.0
16080,0,0,1,19.0,run,346.0,3.0,0.0,0.4018690678717137,0.42366436367939503,3.793038753368125,1.0
16081,1,0,12,21.0,run,683.0,3.0,-7.0,0.5259855564050938,0.31547995296718856,3.1352551415067182,0.0
